startYear,runtimeMinutes,genres,averageRating,numVotes,directors,writers,nconst
2011,115,"Action,Crime,Drama",7.1,13547.0,nm0151066,"nm0482673,nm4886061","nm0947447,nm0437580,nm5630659"
2016,108,Drama,6.5,10047.0,nm0931251,nm4057793,"nm0124930,nm0451600"
2011,107,"Comedy,Drama,Romance",6.1,40595.0,nm0922724,nm0922724,"nm0004395,nm1483369"
2013,110,"Comedy,Crime",7.0,393829.0,nm1098493,"nm1462097,nm0264520,nm1890845,nm1898234","nm0837177,nm1159180"
2011,101,Drama,7.2,179600.0,nm2588606,"nm2588606,nm0604448,nm0543283","nm1055413,nm0197647"
2017,106,"Action,Adventure,Sci-Fi",5.3,17636.0,nm2880943,"nm2880943,nm1634030","nm0342029,nm4103976,nm0612534"
2014,99,"Comedy,Romance",5.7,13308.0,nm0891114,nm1982955,"nm0000112,nm0000532"
2014,92,"Drama,Horror,Mystery",6.3,69582.0,nm0423626,"nm0423626,nm4081356","nm0000147,nm0835016"
2011,102,"Crime,Drama,Thriller",6.7,71326.0,nm0001243,nm0504832,"nm0000190,nm0386472,nm0002006"
2013,103,"Comedy,Drama",7.4,138029.0,"nm0711110,nm0269542","nm0269542,nm0711110",nm0136797
2015,85,"Comedy,Sci-Fi",6.0,38489.0,nm0001402,"nm0001402,nm0779170,nm0010930","nm0670408,nm0080276,nm1443527"
2015,93,"Action,Comedy,Horror",6.3,43781.0,nm0484907,"nm0933144,nm0595088,nm0484907,nm0931185","nm4446467,nm2383250,nm6368720"
2018,134,"Biography,Drama,Music",8.0,431248.0,nm0001741,"nm0565026,nm0604948","nm1785339,nm3152605,nm5228887"
2011,130,"Action,Comedy,Drama",4.6,21579.0,nm0796504,"nm1480864,nm1375524,nm0796504","nm0006795,nm0044796"
2017,127,"Biography,Drama,History",7.0,37013.0,nm0138927,"nm0941453,nm2430979","nm0374949,nm0117709,nm7666861"
2013,114,"Action,Adventure,Fantasy",6.6,219869.0,nm0004303,"nm0004303,nm0136298","nm0000148,nm2633535"
2012,101,"Horror,Thriller",5.1,26898.0,nm0957772,nm0957772,"nm0001117,nm0680489"
2015,96,"Action,Comedy",5.4,19564.0,nm1381100,nm1733756,nm0000168
2011,136,"Biography,Crime,Drama",7.2,10699.0,nm2955107,"nm3814301,nm2955107",nm2161624
2017,98,"Action,Drama,Mystery",6.2,27742.0,nm0000776,nm3761791,"nm0089217,nm0000518"
2011,90,"Horror,Mystery,Thriller",5.9,19028.0,nm2765527,"nm1456033,nm2026017","nm1500343,nm2046311,nm2315197"
2012,127,"Action,Adventure,Drama",6.1,268883.0,nm2782185,"nm2489193,nm0359387,nm0024925","nm1165110,nm3510471"
2011,95,Drama,7.6,19524.0,nm1258686,"nm0478934,nm1258686,nm1258777","nm0509264,nm1282571"
2010,112,"Comedy,Drama",7.0,21087.0,nm0935863,\N,nm0117339
2010,103,"Drama,Fantasy,Horror",7.0,67254.0,nm0004217,nm0004217,"nm0422151,nm0293804,nm0639016,nm3331177"
2013,112,"Action,Comedy,Crime",5.9,10445.0,nm0469694,nm1213539,"nm0908094,nm0005342,nm0000704,nm0000409"
2015,111,"Crime,Drama,Mystery",6.3,41776.0,nm0712753,"nm0712753,nm0002728,nm3160078","nm0252230,nm0606487"
2014,134,"Biography,Drama,Music",6.8,32281.0,nm0000142,"nm0108613,nm1338811","nm1638365,nm2706992,nm4608989,nm1842344"
2014,109,"Action,Crime,Drama",5.7,58054.0,nm0043742,"nm0940790,nm0043742","nm0000216,nm0941777,nm0005024"
2011,90,"Comedy,Drama,Romance",6.7,25765.0,nm1119645,nm1119645,"nm0243233,nm1898126"
2011,89,"Comedy,Romance",4.9,19203.0,nm0569790,"nm0112459,nm1308026","nm0000112,nm0001288,nm0001427"
2011,90,"Comedy,Documentary",6.6,14515.0,nm1041597,"nm2505733,nm1041597",
2014,126,"Crime,Drama",7.0,10034.0,nm2990632,nm2990632,"nm6444684,nm6444687"
2013,127,"Action,Crime,Drama",6.5,18657.0,nm0133899,"nm0133899,nm0336695,nm0537626,nm0159262,nm0893107,nm2537958,nm2538205","nm0654110,nm0001082"
2012,94,"Comedy,Drama,Romance",7.8,310567.0,nm0027572,"nm0027572,nm0178910","nm4442068,nm0000246,nm0000195"
2012,114,"Drama,Fantasy,Horror",6.2,57673.0,nm0181579,nm0181579,"nm0000134,nm0614165"
2011,85,"Action,Crime,Drama",4.4,20305.0,nm0348389,"nm0063998,nm0348389","nm1265067,nm0000246,nm0000202,nm2113179"
2011,85,"Drama,Mystery,Sci-Fi",6.6,20292.0,nm2610231,"nm2610231,nm1779870",nm1706832
2012,82,"Action,Adventure,Crime",6.1,44587.0,nm1729303,"nm1733317,nm1729303","nm1577637,nm0001520,nm1313581"
2017,100,"Adventure,Comedy,Drama",7.2,63139.0,nm0002120,"nm1240326,nm0585243,nm0920108,nm0285379,nm0938645","nm1265802,nm0000598,nm7291339"
2012,100,"Action,Animation,Horror",6.5,17908.0,nm0436780,"nm1591046,nm0586353,nm1306714,nm1400430","nm2233310,nm1043186,nm1368204"
2015,108,"Adventure,Animation,Drama",7.7,54821.0,nm0651706,"nm0109267,nm2130108,nm0756686",nm0000313
2011,170,"Action,Comedy",7.4,12352.0,nm1626425,"nm2022987,nm1626425,nm0893128","nm1121870,nm1399243,nm0004469"
2011,109,"Comedy,Drama,Romance",7.2,15618.0,nm0779433,"nm0779433,nm0677587","nm0399088,nm1531116,nm0679930"
2011,87,"Action,Drama,Horror",5.2,12111.0,nm0007439,nm2616615,"nm0039162,nm5428288"
2011,88,"Comedy,Fantasy,Horror",4.8,10257.0,nm0000338,nm0000338,"nm0000174,nm0001136,nm0001035"
2011,80,"Horror,Thriller",5.1,10829.0,nm2165066,nm0181579,"nm0502097,nm0001574"
2012,85,"Drama,Sci-Fi",6.5,11316.0,nm2040027,"nm2040027,nm1410462,nm2986811","nm1501388,nm1665054,nm0726223"
2013,113,"Biography,Drama,Romance",5.5,18688.0,nm0386570,"nm1461822,nm2297825","nm0004710,nm0031679,nm0249876"
2011,86,"Drama,Romance",6.7,58324.0,nm2035886,"nm2035886,nm1726378","nm0947338,nm3404934"
2013,104,"Comedy,Romance",5.8,36079.0,nm0962849,nm0962849,"nm2215447,nm0352778"
2017,119,"Crime,Drama,Mystery",5.1,56477.0,nm0019247,"nm1661186,nm0024925,nm0841003,nm1867674","nm1055413,nm0439642"
2012,134,"Comedy,Romance",6.2,124555.0,nm0031976,nm0031976,nm0748620
2012,121,"Crime,Drama",7.1,10150.0,nm2304008,nm2304008,"nm1981893,nm4534098,nm5009508,nm1570873"
2013,87,"Adventure,Animation,Family",5.2,10506.0,"nm0631473,nm0176905","nm0171722,nm0841532,nm0804003,nm2779744","nm2185462,nm0881631,nm0000491"
2012,86,"Horror,Thriller",6.0,18292.0,nm0457565,nm2043160,"nm1812656,nm0344196,nm1744979"
2012,95,"Comedy,Drama,Romance",6.8,65233.0,nm0440459,nm0440459,"nm3729721,nm3306943"
2012,107,"Drama,Thriller",6.6,48968.0,nm1906430,nm1906430,"nm0000152,nm0000619"
2012,97,"Crime,Drama,Thriller",6.2,130818.0,nm0231596,"nm0231596,nm0383389","nm0000093,nm0000501,nm0420955,nm1058940"
2012,103,"Action,Adventure,Thriller",6.6,287787.0,nm0922346,"nm0921013,nm0000230,nm0442190,nm0013234,nm1709264","nm0000230,nm2955013,nm1330276,nm0000241"
2012,94,"Action,Comedy,Crime",5.0,18971.0,nm0891114,"nm1615610,nm0669093","nm0005315,nm0005282,nm2811944"
2013,100,"Comedy,Fantasy,Horror",6.8,46693.0,nm0814085,"nm0814085,nm0465588","nm0947338,nm0656275"
2014,93,"Comedy,Drama",6.1,23811.0,nm0000953,"nm0091673,nm0000953",nm0005562
2011,86,"Drama,Horror,Mystery",5.2,21497.0,"nm0448900,nm0490582","nm3889354,nm0490582,nm2864272","nm0872242,nm2033731"
2012,101,"Drama,Thriller",6.2,11823.0,nm1016428,nm1687155,"nm0654110,nm0318821"
2011,86,"Horror,Mystery,Sci-Fi",5.2,53131.0,nm1018426,"nm2921766,nm2309430","nm1406239,nm0654197,nm0730455,nm0465959"
2011,97,"Drama,Mystery,Thriller",7.4,36712.0,nm1223381,"nm1223381,nm1523568,nm1523747","nm1273697,nm5415981"
2014,112,"Drama,Horror,Thriller",6.8,49906.0,nm0026442,"nm0000590,nm2081303","nm0836343,nm0000667,nm0322407"
2015,106,"Biography,Comedy,Drama",7.0,29427.0,nm1557594,nm1557594,"nm0000199,nm0134072"
2012,101,"Adventure,Animation,Comedy",7.7,370329.0,nm0601781,"nm0601781,nm1601882,nm0714114,nm1601644","nm0000604,nm1442113"
2011,110,"Comedy,Drama",7.5,11373.0,nm1701024,"nm0081179,nm2125368,nm4234156,nm2764802,nm1701024",
2011,81,Documentary,7.9,32801.0,nm0312173,\N,
2011,94,"Drama,History,Sport",7.4,10580.0,nm1326093,nm1163823,"nm1080214,nm0129464"
2011,83,"Horror,Mystery,Thriller",5.8,88815.0,"nm1160962,nm1413364","nm0484907,nm2305431",nm2166469
2012,89,"Action,Adventure,Horror",4.8,11054.0,nm1240647,"nm1240647,nm0744834,nm3771227","nm0744834,nm1642639,nm1169229"
2014,100,"Drama,Fantasy,Horror",5.7,21312.0,nm1218281,"nm1755986,nm1218281","nm1022918,nm0001780,nm4680692"
2011,161,Documentary,8.1,17341.0,nm2879822,nm2879822,nm2879822
2012,129,"Drama,Romance",6.6,89628.0,nm0942504,"nm0001779,nm0866243","nm0000179,nm1093951,nm0532193"
2016,111,"Biography,Drama,Sport",6.6,14524.0,nm1189755,nm1189755,"nm1183149,nm0713378,nm0000134,nm0001952"
2015,103,"Action,Thriller",6.8,76112.0,nm0235719,"nm0235719,nm1803105","nm0000112,nm0005562,nm4158922"
2012,162,"Action,Drama,History",6.7,56102.0,nm1147588,"nm9184168,nm0257393,nm2500643","nm4348122,nm2965591,nm2065552"
2012,99,"Comedy,Fantasy,Horror",6.4,35698.0,nm0181741,"nm0181741,nm4200139","nm3311695,nm2373827,nm0316079,nm0000317"
2011,115,"Comedy,Drama",7.3,11254.0,nm0236729,nm0236729,"nm0463649,nm1320016,nm1060418"
2017,91,"Crime,Horror,Mystery",4.8,11739.0,nm0124112,"nm0124112,nm2965744","nm0290556,nm2020278"
2012,140,"Crime,Drama,Mystery",7.2,38411.0,nm1030373,"nm1027719,nm0440604,nm0015295,nm1030373,nm8722073","nm0451148,nm1596350"
2011,95,"Action,Crime,Horror",6.4,35431.0,nm1296554,"nm1296554,nm4207229","nm0556453,nm4207396,nm0806968"
2017,129,"Action,Adventure,Fantasy",6.6,253278.0,"nm1461392,nm1650283","nm0622288,nm0744429,nm0254645,nm0064181,nm0938684","nm0000136,nm0001691,nm0000849,nm0089217"
2014,113,"Action,Mystery,Sci-Fi",6.8,407708.0,nm1226871,"nm3834300,nm2233127,nm2385905,nm4212895","nm3729721,nm2401020,nm1032473"
2012,157,"Drama,History,Thriller",7.4,265538.0,nm0000941,nm1676793,"nm0249291,nm0695435,nm0835016"
2012,85,Comedy,6.1,122903.0,nm0005366,"nm0376260,nm3347197,nm0570912","nm0002071,nm0302108,nm0837177,nm0001518"
2014,148,"Comedy,Crime,Drama",6.7,91978.0,nm0000759,"nm0000759,nm1535410","nm0001618,nm0000982,nm0005562"
2012,90,"Comedy,Drama",6.3,14351.0,nm0200380,nm3182094,"nm3182094,nm0000551"
2014,97,"Comedy,Drama,Mystery",6.3,45639.0,nm0000876,"nm0000876,nm0406585,nm0001728","nm0001774,nm3485845"
2011,98,Drama,7.2,11661.0,nm0002077,"nm0454617,nm0002077","nm0187224,nm2401020,nm4270089,nm3701064"
2012,120,"Drama,Romance",6.9,13674.0,nm2692858,"nm0595062,nm0757749",nm1832584
2011,91,"Animation,Drama,Family",7.4,32566.0,nm2066439,"nm4234019,nm0594503,nm2146668,nm1439632,nm4233688","nm0636562,nm0947338"
2014,105,"Comedy,Drama,Music",7.5,17221.0,nm0000513,"nm3722800,nm5369674,nm0000513","nm0001082,nm0947338"
2016,92,"Comedy,Crime,Drama",5.6,22057.0,nm0914132,"nm1752051,nm0189272,nm0275629,nm0720135","nm0000671,nm0185272"
2015,124,"Action,Drama,Sport",7.4,212560.0,nm0298807,nm1176676,"nm0350453,nm0001845"
2013,126,"Drama,Romance,Sci-Fi",8.0,521371.0,nm0005069,nm0005069,nm0001618
2013,138,"Crime,Drama",7.2,439373.0,nm0751102,"nm2545235,nm0751102","nm0000288,nm0177896"
2014,94,"Comedy,Romance",6.1,96241.0,nm3230448,nm3230448,"nm1374980,nm0430107,nm1886602"
2016,120,"Crime,Drama",6.7,55275.0,nm0300866,"nm0557266,nm0957003","nm0000190,nm1183149,nm1015684"
2012,99,"Drama,Music,Romance",6.4,53055.0,nm1228976,"nm5177729,nm0012137","nm4554428,nm2298016"
2011,106,Comedy,6.6,13477.0,nm1699659,nm1616534,"nm1616534,nm0436315"
2018,112,"Biography,Crime,Drama",4.8,13045.0,nm0175305,"nm0744235,nm0229644","nm0000237,nm4901642,nm0005078"
2011,132,"Biography,Drama,History",7.1,10037.0,nm0000108,nm0292451,"nm0000667,nm4631637,nm4647832"
2011,118,"Drama,Romance",7.3,16888.0,nm0814716,nm2898305,"nm0348347,nm0259472"
2011,94,"Drama,Romance",6.5,11700.0,nm1741731,"nm1741731,nm9669593","nm2115341,nm2315898"
2011,105,"Comedy,Drama,Romance",7.6,20817.0,nm1376035,"nm1376035,nm3133017","nm1625479,nm1625669"
2014,137,"Biography,Drama,Sport",7.2,142219.0,nm0001401,"nm0001054,nm0001053,nm0481418,nm0629933,nm1227780","nm1925239,nm2032193,nm1727304,nm1330560"
2015,106,"Drama,History,War",7.4,21862.0,nm1920049,"nm1920049,nm2433864","nm3240106,nm1273708,nm0001650"
2012,89,"Crime,Drama,Mystery",5.3,11588.0,nm1084723,"nm0074383,nm1084723","nm0005561,nm0000168"
2013,107,"Comedy,Drama,Romance",5.7,32969.0,nm0919369,"nm0188733,nm5067996","nm0748620,nm1822659"
2013,100,"Action,Adventure,Sci-Fi",4.8,188813.0,nm0796117,"nm1729428,nm0796117,nm0000226","nm1535523,nm0219292,nm0000226"
2012,80,"Adventure,Animation,Comedy",7.9,17762.0,"nm2883649,nm0041334,nm0665262","nm0672032,nm6135541","nm0001845,nm0933727"
2013,89,"Comedy,Romance",5.6,11134.0,nm0192478,"nm2342540,nm0519043,nm1218757","nm0519043,nm1218757,nm1921376"
2012,140,"Crime,Drama,Thriller",7.3,240398.0,nm0161834,"nm0161834,nm1397579,nm2942187","nm0331516,nm0177896,nm3995471"
2015,92,"Comedy,Horror,Sci-Fi",5.9,10659.0,nm0681852,nm3349927,"nm1002609,nm1758915,nm0001459"
2012,122,"Mystery,Thriller",8.1,56178.0,nm1223910,"nm1223910,nm4298729,nm1330994,nm1937760,nm1399188,nm4449370","nm1913625,nm1778890,nm1596350"
2013,115,"Adventure,Comedy,Drama",7.7,110378.0,nm0668247,nm1504572,"nm0001136,nm0287182,nm0644022"
2011,129,"Crime,Drama",7.4,21878.0,nm1742427,nm1742427,"nm0774386,nm2334765"
2013,122,"Animation,Drama,Sci-Fi",6.5,17063.0,nm0284369,"nm0501015,nm0284369","nm0000172,nm0358316,nm2240346"
2014,85,"Adventure,Animation,Comedy",5.7,26069.0,nm0503259,"nm0503259,nm0131661,nm5371827,nm0715257","nm0004715,nm0000409,nm0000553"
2013,116,"Action,Adventure,Comedy",6.6,156583.0,nm0661751,"nm0388377,nm0388375,nm1979137,nm1216642","nm0000246,nm0000518,nm0000164"
2013,130,"Action,Crime,Drama",7.9,29301.0,nm2850440,nm4274636,"nm0787030,nm4273857,nm4272534"
2014,118,"Comedy,Drama,Family",5.3,33266.0,nm0323239,"nm0323239,nm0112459,nm0576070,nm0336675",nm0004937
2015,120,"Action,Crime,Drama",6.8,225395.0,nm0088955,"nm0088955,nm2833612","nm1663205,nm2353862,nm0413168"
2013,93,"Comedy,Drama,Mystery",6.5,46443.0,nm1547964,"nm0234502,nm1547964,nm2016298","nm0251986,nm0001728,nm0852965"
2018,134,"Action,Adventure,Sci-Fi",7.3,590770.0,nm3363032,"nm3363032,nm1963288,nm0498278,nm0456158","nm1569276,nm0430107"
2014,100,"Comedy,Romance",6.1,22223.0,nm0684336,"nm2853516,nm0443730,nm0213932,nm0000519","nm0366389,nm1013003"
2011,157,"Crime,Drama",7.9,39715.0,nm0149196,"nm1941926,nm0946324,nm0149196","nm1959252,nm0258784,nm0083777,nm1488529"
2011,87,Drama,7.4,25870.0,"nm0201094,nm0201095","nm0201094,nm0201095","nm4461361,nm0753737,nm0740090"
2011,108,"Comedy,Drama,Romance",6.6,12410.0,"nm2271931,nm0283810",nm2271931,"nm1460782,nm0865333"
2012,102,"Drama,Mystery,Thriller",5.3,21165.0,nm0000361,"nm0000361,nm0141843,nm0006734",nm2167957
2011,123,Drama,8.3,213283.0,nm1410815,nm1410815,"nm1818216,nm1486911"
2019,113,"Crime,Drama,Thriller",6.6,14552.0,nm0224331,"nm3208946,nm0423626,nm0224331,nm3553816,nm1892927","nm1172478,nm0996669,nm3079991"
2013,172,"Action,Thriller",5.4,42256.0,nm1715502,"nm1715502,nm0159147","nm0451148,nm0045393,nm0159167"
2012,92,"Drama,Horror,Thriller",6.2,14153.0,nm3270827,nm3270827,"nm0429363,nm3881852,nm0012389"
2012,128,"Drama,Romance",6.4,12021.0,nm0001565,"nm0390141,nm0002042","nm4715378,nm0000146,nm0002076"
2012,98,"Action,Comedy,Crime",6.4,13572.0,nm2030556,"nm2030556,nm2032510","nm0000671,nm1032473,nm0186728"
2013,128,"Biography,Crime,Drama",6.2,38139.0,nm0174374,"nm4240689,nm3859582,nm4816469,nm1802857","nm1212722,nm0117709"
2014,118,"Drama,Fantasy,Mystery",6.2,51293.0,nm0326040,"nm0326040,nm4311444","nm0268199,nm0000128"
2012,94,"Action,Adventure,Mystery",5.9,41461.0,nm1104944,nm0122335,"nm0004747,nm0839326"
2013,111,"Comedy,Drama,Romance",6.8,11881.0,nm0626686,"nm0626686,nm0233903","nm0000323,nm3737139"
2012,104,"Comedy,Drama,Fantasy",7.2,94231.0,"nm0206760,nm0267512",nm1443740,"nm0200452,nm0000104"
2011,116,"Adventure,Animation,Drama",7.2,13096.0,nm1396121,nm1396121,"nm4581108,nm1453891,nm1001404"
2011,159,"Drama,Music,Musical",7.7,38102.0,nm1665004,"nm1665004,nm2813440","nm1633541,nm0004433,nm1122912"
2012,109,"Comedy,Drama",7.0,17200.0,nm0001661,"nm0858895,nm0001661,nm0770650",nm0000151
2014,139,"Action,Adventure,Mystery",6.7,417387.0,nm1139726,"nm2489193,nm0961827,nm4316121","nm3772243,nm2541974"
2012,102,"Drama,Mystery,Romance",7.0,73460.0,"nm1600872,nm0460206","nm0460206,nm1600872","nm0177896,nm0000598"
2015,83,"Horror,Mystery,Thriller",5.3,13122.0,nm1949943,"nm2188790,nm1949943,nm1962738","nm0342029,nm1682420"
2014,136,"Action,Adventure,Sci-Fi",7.7,716838.0,"nm0751648,nm0751577","nm1321655,nm1321656,nm0800209,nm0456158,nm1591737,nm3090268,nm6624843","nm0262635,nm0000168,nm0000602"
2018,121,"Action,Thriller",6.6,49113.0,nm1804518,"nm0772829,nm1150145,nm4835713,nm4836038","nm0124930,nm0000198,nm0996669"
2011,82,Drama,7.4,17729.0,nm1780037,nm1780037,
2012,174,"Action,Drama",6.9,21809.0,nm1633551,"nm5194460,nm1633551,nm0592795","nm0004335,nm0004569,nm0438501"
2014,108,"Mystery,Romance,Thriller",6.3,50607.0,nm0887452,"nm0210916,nm0834338","nm0881631,nm0005188,nm0589505,nm0832314"
2015,118,Comedy,6.0,61887.0,nm0601337,nm0996134,nm0054697
2012,165,"Drama,Western",8.4,1312688.0,nm0000233,nm0000233,"nm0004937,nm0910607,nm0000138"
2011,95,"Horror,Mystery,Thriller",6.5,85345.0,nm1417392,nm1440023,"nm1846132,nm1410105,nm2431167"
2012,116,"Comedy,Drama,Romance",6.5,12943.0,nm0081540,"nm0421314,nm0081540","nm0000112,nm0422205"
2012,104,"Drama,Fantasy",7.5,10217.0,nm0074311,"nm0074311,nm0342278,nm0342303","nm0310586,nm0319843"
2013,106,"Adventure,Family,Fantasy",5.8,108110.0,nm0294457,"nm0973233,nm2292894","nm0503567,nm1040365,nm0277213"
2012,109,"Action,Crime,Drama",7.6,223820.0,nm0043742,nm0043742,"nm0350453,nm0671567"
2012,95,"Action,Horror,Sci-Fi",5.4,130582.0,nm0027271,nm0027271,
2017,164,"Action,Drama,Mystery",8.0,437979.0,nm0898288,"nm0266684,nm0338169,nm0001140","nm0000148,nm0331516,nm1176985"
2012,112,"Comedy,Music,Romance",6.3,82968.0,nm0000095,nm0000095,"nm0000095,nm0251986"
2016,102,Comedy,5.9,110264.0,nm0563243,nm4544229,"nm0000134,nm1374980"
2019,132,"Biography,Crime,Drama",6.9,68398.0,nm0359387,nm0299301,"nm0000126,nm0000437,nm0002253"
2013,96,"Adventure,Animation,Comedy",6.4,81301.0,nm1659741,"nm0501359,nm1557909,nm1659741","nm0005351,nm0316079,nm0000168"
2016,107,"Action,Drama,History",7.1,146272.0,nm0000916,"nm1996352,nm2373271,nm2417866,nm8341682,nm8341683","nm0000242,nm0000621,nm0341174,nm0003069"
2012,86,"Comedy,Drama,Romance",7.0,115801.0,nm1119880,nm2081046,"nm0243233,nm2159926,nm4175221"
2014,93,"Adventure,Animation,Drama",8.1,48945.0,nm1119079,"nm3822528,nm1119079","nm5146515,nm0322407"
2011,90,Comedy,7.1,11634.0,nm3252853,nm3252853,"nm2139257,nm2899002,nm0869290,nm2324150"
2012,95,"Biography,Comedy,Drama",7.2,40833.0,nm0506802,"nm0506802,nm0639694","nm0370035,nm0000513"
2017,115,"Crime,Drama,Mystery",6.3,16710.0,nm0660707,"nm0271501,nm0002005,nm0660707,nm0741217",nm1796057
2013,116,"Adventure,Drama,Thriller",6.8,48008.0,nm2610231,"nm2610231,nm1779870","nm0002907,nm1527905"
2014,142,"Action,Adventure,Sci-Fi",6.6,408348.0,nm1989536,"nm0476064,nm0649460,nm0684374,nm0888743,nm0498278,nm0228492","nm1940449,nm0004937,nm0316079"
2014,141,"Crime,Drama",7.4,172551.0,nm0229694,"nm1010405,nm4057793,nm0229694","nm0000375,nm0000380,nm0000671"
2012,97,"Comedy,Drama,Romance",6.7,35467.0,nm1102140,nm1102140,"nm1102140,nm1374980"
2012,104,"Action,Biography,Drama",7.2,19272.0,nm0639033,"nm0577505,nm4440471,nm0639033","nm0525518,nm1269088,nm2674236,nm0388732"
2014,132,"Action,Adventure,Sci-Fi",8.0,648958.0,nm0001741,"nm1334526,nm0963359,nm0891216,nm0456158,nm0498278","nm0001772,nm0005212,nm0413168,nm0564215"
2016,92,"Horror,Thriller",4.4,14353.0,nm0572562,"nm0572562,nm2453858,nm1324960,nm0926625","nm0000102,nm3458761"
2016,104,"Comedy,Drama",7.3,99898.0,nm2609807,nm2609807,nm4296357
2013,85,"Comedy,Fantasy",5.2,10977.0,nm0585452,nm0558533,"nm0732497,nm0197855,nm1117791"
2017,105,Drama,6.8,10537.0,nm1764816,nm2267086,"nm0000438,nm0837177,nm0339304"
2015,95,"Drama,Horror",5.6,41206.0,nm3918746,nm4401747,nm0000216
2014,101,"Comedy,Drama,Fantasy",7.0,15926.0,nm0027815,nm0027815,"nm3300074,nm4844938,nm6918863"
2015,102,"Comedy,Crime,Horror",2.7,14161.0,nm1519353,nm1519353,"nm0489504,nm4030776,nm0000616,nm0489436"
2011,94,"Action,Crime,Drama",4.6,16471.0,nm1980747,"nm1980747,nm2558161",nm0001845
2012,129,"Action,Thriller",6.2,10054.0,nm3442103,"nm3442103,nm0270897,nm3597547,nm4525514,nm3443753","nm0015001,nm0659249"
2013,100,"Action,Drama",6.2,64546.0,nm1140275,nm1140275,"nm0005458,nm0938950"
2013,101,"Romance,Sci-Fi,Thriller",6.5,27653.0,nm0531817,"nm4424079,nm0110591,nm4696885,nm0342617,nm2113666","nm4043618,nm1126657"
2016,148,"Drama,Mystery,Thriller",7.1,34804.0,nm0465551,nm0465551,nm0001602
2015,129,"Biography,Crime,Drama",8.1,404521.0,nm0565336,"nm1802857,nm0565336","nm0749263,nm0000474,nm0000630"
2011,101,"Action,Thriller",7.6,186653.0,nm2153088,nm2153088,"nm3299397,nm1146705,nm1228805,nm1902766"
2016,92,"Crime,Drama,Thriller",4.8,13696.0,nm3189793,"nm2970418,nm0110591","nm0000120,nm0190744"
2013,118,"Action,Crime,Thriller",6.2,111303.0,nm0000431,"nm0572352,nm0922799","nm0005458,nm0004821,nm0000560"
2013,100,"Horror,Mystery,Thriller",5.7,22440.0,nm0001317,nm1704969,"nm4688232,nm1265089,nm3130311"
2013,130,"Action,Adventure,Thriller",7.1,362444.0,nm0510912,"nm0604555,nm0860155","nm0004874,nm0908094,nm0425005"
2012,138,"Drama,Thriller",7.3,318962.0,nm0000709,nm0309691,"nm0000243,nm0000332,nm0000422"
2012,84,"Comedy,Drama",6.6,15911.0,nm0169300,"nm0169300,nm0206797","nm0000606,nm0949210,nm0092362"
2013,96,"Crime,Drama,Horror",6.7,109720.0,nm0026442,"nm0006902,nm5460828,nm0092578",nm0004820
2014,92,"Adventure,Animation,Comedy",6.7,77121.0,"nm0971239,nm0201509","nm1685000,nm1595526,nm1725022,nm0774786,nm2523794,nm0123666,nm0201509,nm0569891,nm1129905","nm0569891,nm1844237,nm0971017,nm0970447"
2013,85,"Action,Thriller",4.9,14386.0,nm4320125,nm4320125,"nm0908094,nm0212170"
2011,105,"Comedy,Crime,Drama",7.2,67353.0,nm0001281,nm0001281,nm0615063
2012,110,"Comedy,Drama",6.1,129046.0,nm0001752,nm1730221,"nm1475594,nm1641117,nm0000190"
2012,87,"Comedy,Romance",5.3,44658.0,nm2853516,nm2853516,nm0005188
2014,105,"Action,Adventure,Drama",5.5,104787.0,nm0027271,"nm0060760,nm0060761,nm3467335","nm3229685,nm0000662,nm0015382"
2014,114,"Adventure,Crime,Drama",7.2,20049.0,"nm1595836,nm0197636","nm4443217,nm1806027,nm0193485","nm5787342,nm5787486,nm0000640"
2013,98,"Drama,History,Thriller",5.9,13365.0,nm0733149,nm0733149,"nm0000438,nm0011104,nm0000141,nm0001209"
2012,110,"Horror,Mystery,Thriller",6.8,212921.0,nm0220600,"nm0220600,nm1803036","nm0000160,nm0710447,nm0000669"
2012,101,"Comedy,Crime,Drama",7.0,23107.0,nm0516360,nm0491956,"nm4834796,nm0378132,nm0019885,nm1162012"
2013,131,"Crime,Drama,Mystery",7.8,104793.0,nm0868153,nm0868153,"nm0001691,nm0836343,nm0000661"
2013,101,"Crime,Drama,Mystery",6.9,108325.0,nm0000965,"nm0013878,nm0388076","nm0564215,nm0001993,nm0764527"
2014,104,"Action,Comedy,Crime",6.4,125742.0,nm0339004,"nm0339004,nm1242846","nm2159926,nm0915458,nm1443527"
